state,district,block,panchayat,sa_start_date,sa_end_date,gram_sabha_date,public_hearing_date,sa_period_from,sa_period_to,wage_exp,material_exp,total_exp,wage_given,material_given,total_given,total_works,total_households,works_verified,households_verified,gram_sabha_participants,printing_expense,videography_expense,tea_expense,vrp_training_expense,vrp_travel_expense,photocopying_expense,other_expense,vrp_honorarium_expense,stationary_expense,publicity_expense,mic_expense,photography_expense,shamiana_expense,total_expense,job_cards_with_people,job_cards_updated,job_cards_renewed,demand_registration_process,unmet_demand,payment_agency_problems,source_file,original_word,transliteration
RAJASTHAN,ALWAR,NEEMRANA,सांतो,01/02/2024,06/02/2024,07/02/2024,07/02/2024,01/04/2022,31/03/2023,659931.0,115812.0,775743.0,0.0,0.0,0.0,8.0,94.0,6.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706008_2706008273_2021-2022_2_7_2024_12_00_00_AM_0.html.gz,सांतो,santo
RAJASTHAN,ALWAR,MUNDAVAR,जालावास,23/12/2023,28/12/2023,29/12/2023,29/12/2023,01/04/2022,31/03/2023,879057.0,405106.0,1284163.0,0.0,0.0,0.0,15.0,106.0,15.0,106.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,9000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706007_2706007217_2022-2023_12_29_2023_12_00_00_AM_0.html.gz,जालावास,jalavas
RAJASTHAN,BARAN,ATRU,जीरोद,07/09/2019,12/09/2019,12/09/2019,20/09/2019,01/10/2018,31/03/2019,880501.0,0.0,880501.0,880501.0,0.0,880501.0,101.0,272.0,29.0,272.0,223.0,0.0,0.0,300.0,400.0,0.0,200.0,0.0,7250.0,0.0,0.0,0.0,0.0,0.0,8150.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2731_2731003_2731003093_2018-2019_9_12_2019_12_00_00_AM_0.html.gz,जीरोद,jirod
RAJASTHAN,BARMER,BALOTARA,जसोल,09/10/2023,14/10/2023,29/12/2023,29/12/2023,01/10/2022,31/03/2023,9219299.0,705317.32,9924616.32,9219299.0,705317.32,9924616.32,209.0,1048.0,90.0,500.0,1005.0,0.0,280.0,0.0,0.0,3600.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4880.0,Greater than 75%,Yes,Yes,Mostly,"No, people get work when they want it",No,27_2707_2717001_2717001042_2022-2023_12_29_2023_12_00_00_AM_0.html.gz,जसोल,jasol
RAJASTHAN,AJMER,SHREENAGAR,नान्दला,17/08/2023,22/08/2023,23/08/2023,23/08/2023,01/04/2022,31/03/2023,16736005.0,2477712.81,19213717.81,16736005.0,2477712.81,19213717.81,72.0,1553.0,36.0,250.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,14500.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2721_2721008_2721006202_2022-2023_8_23_2023_12_00_00_AM_0.html.gz,नान्दला,nandala
RAJASTHAN,AJMER,AJMER RURAL,तिलोरा,03/11/2019,07/11/2019,07/11/2019,07/11/2019,01/04/2019,30/09/2019,9314237.0,0.0,9314237.0,9314237.0,0.0,9314237.0,49.0,1643.0,49.0,1643.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2721_2721010_2721006178_2019-2020_11_7_2019_12_00_00_AM_0.html.gz,तिलोरा,tilora
RAJASTHAN,BARAN,ATRU,कुण्डी,23/02/2020,27/02/2020,27/02/2020,27/02/2020,01/04/2019,30/09/2019,4297448.0,3584634.36,7882082.36,4297448.0,3584634.0,7882082.0,159.0,709.0,50.0,709.0,250.0,0.0,0.0,300.0,400.0,0.0,200.0,0.0,7250.0,0.0,0.0,0.0,0.0,0.0,8150.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2731_2731003_2731003075_2019-2020_2_27_2020_12_00_00_AM_0.html.gz,कुण्डी,kundi
RAJASTHAN,BARAN,CHHIPABARAUD,भावपुरा,07/11/2022,13/11/2022,14/11/2022,14/11/2022,01/04/2021,30/09/2021,913641.0,399403.54,1313044.54,0.0,0.0,0.0,108.0,706.0,0.0,0.0,0.0,0.0,500.0,0.0,500.0,0.0,300.0,0.0,11200.0,0.0,0.0,0.0,0.0,0.0,12500.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2731_2731007_2731007199_2021-2022_11_14_2022_12_00_00_AM_0.html.gz,भावपुरा,bhavpura
RAJASTHAN,BARMER,Samdadi,सिलोर,13/01/2024,17/01/2024,18/01/2024,19/01/2024,01/04/2022,31/03/2023,5360726.0,402697.84,5763423.84,4998000.0,402697.84,5400697.84,66.0,354.0,50.0,254.0,350.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,7700.0,Between 50% and 75%,Yes,Yes,Mostly,"No, people get work when they want it",No,27_2717_2717016_2717008363_2022-2023_1_18_2024_12_00_00_AM_0.html.gz,सिलोर,silor
RAJASTHAN,AJMER,JAWAJA,बडाखेडा,23/05/2023,29/05/2023,30/05/2023,30/05/2023,01/04/2022,31/03/2023,16413157.0,517175.0,16930332.0,0.0,0.0,0.0,112.0,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2721_2721003_2721003071_2022-2023_5_30_2023_12_00_00_AM_0.html.gz,बडाखेडा,badakheda
RAJASTHAN,AJMER,ARAI,लाम्बा,12/07/2023,17/07/2023,18/07/2023,18/07/2023,01/04/2022,31/03/2023,6376581.0,1537223.03,7913804.03,29.65,0.82,30.47,120.0,655.0,75.0,335.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,13600.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2721_2721001_2721001029_2022-2023_7_18_2023_12_00_00_AM_0.html.gz,लाम्बा,lamba
RAJASTHAN,ALWAR,UMARAIN,भण्वाडा,05/12/2022,11/12/2022,12/12/2022,12/12/2022,01/04/2020,31/03/2021,3530542.0,0.0,3530542.0,3530542.0,0.0,3530542.0,22.0,323.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706014_2706014450_2020-2021_12_12_2022_12_00_00_AM_0.html.gz,भण्वाडा,bhanvada
RAJASTHAN,BARMER,Samdadi,मजल,06/01/2023,12/01/2023,13/01/2023,13/01/2023,01/04/2020,31/03/2021,7037262.0,0.0,7037262.0,7037262.0,0.0,7037262.0,104.0,767.0,36.0,256.0,45.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,4000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2717_2717016_2717008358_2020-2021_1_13_2023_12_00_00_AM_0.html.gz,मजल,majal
RAJASTHAN,BARMER,SHEO,नागड़दा,04/08/2019,08/08/2019,08/08/2019,08/08/2019,01/10/2018,31/03/2019,1287534.0,131501.0,1419035.0,1287534.0,78557.0,1366091.0,54.0,278.0,54.0,278.0,317.0,,,,,,,,,,,,,,,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2717_2717007_2717007335_2018-2019_8_8_2019_12_00_00_AM_0.html.gz,नागड़दा,nagardha
RAJASTHAN,AJMER,BHINAY,लामगरा,20/08/2024,25/08/2024,26/08/2024,27/08/2024,01/04/2023,31/03/2024,12701181.0,0.0,12701181.0,12701181.0,0.0,12701181.0,115.0,1395.0,100.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,6000.0,Between 50% and 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2721_2721002_2721002065_2023-2024_8_26_2024_12_00_00_AM_0.html.gz,लामगरा,lamgara
RAJASTHAN,ALWAR,NEEMRANA,माजरी कंला,23/07/2024,28/07/2024,29/07/2024,29/07/2024,01/04/2023,31/03/2024,1440723.0,234157.0,1674880.0,1408008.0,34635.0,1442643.0,14.0,98.0,3.0,92.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2706_2706008_2706008264_2023-2024_7_29_2024_12_00_00_AM_0.html.gz,माजरी कंला,mazri kanla
RAJASTHAN,BARMER,Ramsar,देरासर,04/08/2019,08/08/2019,08/08/2019,08/08/2019,01/10/2018,31/03/2019,2406066.0,1390970.63,3797036.63,35.0,12.0,47.0,159.0,791.0,22.0,45.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,1125.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2717_2717013_2717002087_2018-2019_8_8_2019_12_00_00_AM_0.html.gz,देरासर,derasar
RAJASTHAN,ALWAR,BANSUR,देवसन,01/08/2024,06/08/2024,07/08/2024,07/08/2024,01/04/2023,31/03/2024,1613085.0,67130.0,1680215.0,0.0,0.0,0.0,14.0,145.0,14.0,140.0,280.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,450.0,Between 50% and 75%,Yes,Yes,Mostly,"Yes, Huge Demand",No,27_2706_2706001_2706001015_2023-2024_8_7_2024_12_00_00_AM_0.html.gz,देवसन,devsan
RAJASTHAN,BARMER,BAITU,बायतु चिमनजी,19/06/2023,25/06/2023,26/06/2023,26/06/2023,01/04/2022,31/03/2023,4239724.0,3111017.4,7350741.4,4239724.0,3111017.0,7350741.0,169.0,502.0,112.0,268.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,14000.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2717_2717003_2717003112_2022-2023_6_26_2023_12_00_00_AM_0.html.gz,बायतु चिमनजी,bayatu chimanji
RAJASTHAN,ALWAR,BAHROD,जैनपुरबास,17/08/2023,22/08/2023,23/08/2023,23/08/2023,01/04/2022,31/03/2023,647087.0,433139.0,1080226.0,647087.0,433139.0,1080226.0,11.0,77.0,11.0,67.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706002_2706002049_2022-2023_8_23_2023_12_00_00_AM_0.html.gz,जैनपुरबास,jainpurbas
RAJASTHAN,ALWAR,GOVINDGARH,न्याणा,21/07/2019,24/07/2019,25/07/2019,19/09/2019,01/10/2018,31/03/2019,49418.0,0.0,49418.0,49418.0,0.0,49418.0,4.0,113.0,4.0,113.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,0.0,0.0,0.0,1125.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706016_2706006194_2018-2019_7_25_2019_12_00_00_AM_0.html.gz,न्याणा,nyana
RAJASTHAN,AJMER,ARAI,देवपुरी,01/08/2024,06/08/2024,07/08/2024,07/08/2024,01/04/2023,31/03/2024,4815269.0,2233380.87,7048649.87,4815269.0,2233380.87,7048649.87,62.0,494.0,32.0,200.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,Greater than 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2721_2721001_2721001023_2023-2024_8_7_2024_12_00_00_AM_0.html.gz,देवपुरी,devpuri
RAJASTHAN,BARAN,CHHABARA,भीलवाडा नीचा,07/11/2022,13/11/2022,14/11/2022,14/11/2022,01/04/2020,31/03/2022,11105956.4,967438.0,12073394.4,11105956.4,967438.0,12073394.4,142.0,1459.0,84.0,1250.0,260.0,0.0,250.0,350.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16600.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2731_2731006_2731006172_2021-2022_11_14_2022_12_00_00_AM_0.html.gz,भीलवाडा नीचा,bhilwada neecha
RAJASTHAN,BANSWARA,KUSHALGARH,उकाला,14/09/2024,19/09/2024,20/09/2024,20/09/2024,01/04/2023,31/03/2024,10056806.0,7040436.29,17097242.29,10056806.0,7040436.0,17097242.0,199.0,1059.0,12.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 50% and 75%,No,No,Some,"Yes, Some Demand",No,27_2728_2728008_2728008324_2023-2024_9_20_2024_12_00_00_AM_0.html.gz,उकाला,ukaala
RAJASTHAN,BARMER,CHAUHTAN,चौहटन,17/08/2023,22/08/2023,23/08/2023,23/08/2023,01/04/2022,31/03/2023,3133823.0,0.0,3133823.0,3133823.0,0.0,3133823.0,196.0,256.0,196.0,256.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2707_2717004_2717004190_2022-2023_8_23_2023_12_00_00_AM_0.html.gz,चौहटन,chauhtan
RAJASTHAN,ALWAR,RAINI,किलपुर खेडा,20/08/2024,25/08/2024,26/08/2024,26/08/2024,01/04/2023,31/03/2024,9257454.0,0.0,9257454.0,0.0,0.0,0.0,80.0,719.0,80.0,700.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,450.0,Between 50% and 75%,No,Yes,Mostly,"Yes, Huge Demand",No,27_2706_2706011_2706011358_2023-2024_8_26_2024_12_00_00_AM_0.html.gz,किलपुर खेडा,kilpur kheda
RAJASTHAN,BARMER,SIWANA,मूठली,06/02/2023,12/02/2023,13/02/2023,13/02/2023,01/04/2020,31/03/2022,11467597.0,2090168.7,13557765.7,11467597.0,2090168.7,13557765.7,128.0,926.0,30.0,143.0,290.0,0.0,1000.0,1900.0,0.0,0.0,2000.0,0.0,0.0,700.0,800.0,0.0,500.0,0.0,6900.0,Between 50% and 75%,Yes,Yes,Mostly,"No, people get work when they want it",No,27_2707_2717019_2717008389_2021-2022_2_13_2023_12_00_00_AM_0.html.gz,मूठली,muthli
RAJASTHAN,BARMER,SIWANA,कांखी,11/12/2023,16/12/2023,17/12/2023,17/12/2023,10/10/2022,31/03/2023,1368317.0,1767553.59,3135870.59,1368317.0,1767553.59,3135870.59,51.0,308.0,25.0,150.0,356.0,0.0,0.0,650.0,0.0,12000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13700.0,Between 50% and 75%,Yes,No,Mostly,"Yes, Huge Demand",No,27_2717_2717008_2717008348_2022-2023_12_17_2023_12_00_00_AM_0.html.gz,कांखी,kankhi
RAJASTHAN,ALWAR,TIJARA,हमीराका,20/03/2023,25/03/2023,26/03/2023,27/03/2023,01/04/2020,31/03/2022,2988697.0,810479.88,3799176.88,2988697.0,810479.88,3799176.88,74.0,207.0,10.0,20.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.0,0.0,0.0,0.0,0.0,0.0,11900.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706013_2706013415_2021-2022_3_26_2023_12_00_00_AM_0.html.gz,हमीराका,hamīrākā
RAJASTHAN,ALWAR,BANSUR,बिलाली,02/02/2020,05/02/2020,06/02/2020,06/02/2020,01/04/2019,30/09/2019,868260.0,269877.0,1138137.0,0.0,0.0,0.0,55.0,309.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,4800.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706001_2706001010_2019-2020_2_6_2020_12_00_00_AM_0.html.gz,बिलाली,bilali
RAJASTHAN,ALWAR,THANAGAJI,अंगारी,19/06/2024,23/06/2024,24/06/2024,24/06/2024,01/04/2023,31/03/2024,3623993.0,1098771.82,4722764.82,3623993.0,1098771.0,4722764.0,43.0,584.0,35.0,170.0,450.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,10200.0,0.0,0.0,0.0,0.0,0.0,10350.0,Greater than 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2706_2706012_2706012373_2023-2024_6_24_2024_12_00_00_AM_0.html.gz,अंगारी,angari
RAJASTHAN,BARMER,SHEO,पोशाल,21/10/2024,25/10/2024,26/10/2024,27/10/2024,01/04/2023,31/03/2024,7516391.0,4699175.08,12215566.08,6867876.0,1608236.0,8476112.0,259.0,561.0,90.0,105.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2717_2717007_2717007341_2023-2024_10_26_2024_12_00_00_AM_0.html.gz,पोशाल,poshal
RAJASTHAN,ALWAR,BANSUR,होलावास,03/01/2024,07/01/2024,08/01/2024,08/01/2024,01/04/2022,31/03/2023,5077571.0,2588834.3,7666405.3,0.0,0.0,0.0,33.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,12000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706001_2706001022_2022-2023_1_8_2024_12_00_00_AM_0.html.gz,होलावास,holavas
RAJASTHAN,BANSWARA,Gagartalai,लंकाई,08/09/2019,12/09/2019,12/09/2019,12/09/2019,01/10/2018,31/03/2019,2762454.0,1743628.66,4506082.66,2762454.0,1743628.66,4506082.66,165.0,562.0,165.0,562.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728010_2728006247_2018-2019_9_12_2019_12_00_00_AM_0.html.gz,लंकाई,lankai
RAJASTHAN,BARMER,SIWANA,सिणेर,18/08/2019,22/08/2019,22/08/2019,22/08/2019,01/10/2018,31/03/2019,596343.0,0.0,596343.0,596343.0,0.0,596343.0,39.0,209.0,0.0,0.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2707_2717019_2717008361_2018-2019_8_22_2019_12_00_00_AM_0.html.gz,सिणेर,siner
RAJASTHAN,ALWAR,THANAGAJI,क्यारा,11/12/2023,16/12/2023,17/12/2023,17/12/2023,01/04/2022,31/03/2023,4025552.0,936531.1,4962083.1,4025552.0,936531.1,4962083.1,46.0,822.0,4.0,5.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,12000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706012_2706012390_2022-2023_12_17_2023_12_00_00_AM_0.html.gz,क्यारा,kyara
RAJASTHAN,BANSWARA,GARHI,सरेड़ी बडी,06/09/2024,11/09/2024,12/09/2024,12/09/2024,01/04/2023,31/03/2024,10144418.0,0.0,10144418.0,10144418.0,0.0,10144418.0,59.0,1314.0,10.0,15.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 50% and 75%,No,No,Mostly,"Yes, Huge Demand",No,27_2728_2728003_2728003137_2023-2024_9_12_2024_12_00_00_AM_0.html.gz,सरेड़ी बडी,saredi badi
RAJASTHAN,AJMER,PEESANGAN,पिच‍ौलिया,11/12/2023,16/12/2023,17/12/2023,17/12/2023,01/04/2022,31/03/2023,9753530.0,973077.94,10726607.94,9753530.0,973077.94,10726607.94,167.0,886.0,167.0,886.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,0.0,0.0,3600.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2721_2721006_2721006185_2022-2023_12_17_2023_12_00_00_AM_0.html.gz,पिच‍ौलिया,pichauliya
RAJASTHAN,BARAN,CHHIPABARAUD,राई,10/02/2023,15/02/2023,15/02/2023,16/02/2023,01/04/2022,30/09/2022,1269901.0,1249476.95,2519377.95,0.0,0.0,0.0,70.0,307.0,0.0,0.0,0.0,0.0,500.0,202.0,0.0,0.0,350.0,0.0,13600.0,300.0,0.0,0.0,0.0,0.0,14952.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2731_2731007_2731007202_2022-2023_2_15_2023_12_00_00_AM_0.html.gz,राई,rāī
RAJASTHAN,BANSWARA,BAGEEDAURA,चोखला,20/02/2020,20/02/2020,20/02/2020,27/02/2020,01/04/2019,30/09/2019,4082585.0,2625709.11,6708294.11,4082585.0,2625709.11,6708294.11,143.0,667.0,127.0,535.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2728_2728006_2728006233_2019-2020_2_20_2020_12_00_00_AM_0.html.gz,चोखला,chokhla
RAJASTHAN,BARAN,CHHIPABARAUD,छीपाबड‍ौद,13/11/2024,18/11/2024,19/11/2024,19/11/2024,01/04/2024,30/09/2024,1486603.0,1197859.29,2684462.29,0.0,0.0,0.0,83.0,307.0,6.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,300.0,Between 50% and 75%,Yes,Yes,Mostly,"Yes, Some Demand",No,27_2731_2731007_2731007206_2024-2025_11_19_2024_12_00_00_AM_0.html.gz,छीपाबड‍ौद,chipabaud
RAJASTHAN,BANSWARA,GHATOL,मियासा,23/01/2024,29/01/2024,30/01/2024,30/01/2024,01/04/2022,31/03/2023,13162334.0,4956906.0,18119240.0,13162334.0,4956906.0,18119240.0,157.0,1284.0,100.0,400.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 50% and 75%,No,No,Mostly,"Yes, Some Demand",No,27_2728_2728001_2728001036_2022-2023_1_30_2024_12_00_00_AM_0.html.gz,मियासा,miyasa
RAJASTHAN,AJMER,Sarwad,सातोलाव,19/10/2019,24/10/2019,24/10/2019,24/11/2020,01/10/2018,31/03/2019,4748593.0,814401.33,5562994.33,4748593.0,814401.0,5562994.0,123.0,1781.0,123.0,1781.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2721_2721009_2721002053_2018-2019_10_24_2019_12_00_00_AM_0.html.gz,सातोलाव,satolav
RAJASTHAN,BARMER,Gida,कसूम्बला भाटियान,18/08/2019,22/08/2019,22/08/2019,22/08/2019,01/10/2018,31/03/2019,2702727.0,47000.0,2749727.0,2702727.0,47000.0,2749727.0,139.0,777.0,95.0,345.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2717_2717014_2717003122_2018-2019_8_22_2019_12_00_00_AM_0.html.gz,कसूम्बला भाटियान,kasumbala bhatiyan
RAJASTHAN,ALWAR,UMARAIN,बख्तपुरा,19/06/2024,23/06/2024,24/06/2024,24/06/2024,01/04/2023,31/03/2024,553153.0,102214.86,655367.86,0.0,0.0,0.0,11.0,69.0,11.0,60.0,240.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,450.0,Between 50% and 75%,No,Yes,Some,"Yes, Some Demand",No,27_2706_2706014_2706014444_2023-2024_6_24_2024_12_00_00_AM_0.html.gz,बख्तपुरा,bakhtapura
RAJASTHAN,BANSWARA,GARHI,भीमसौर,05/12/2022,11/12/2022,12/12/2022,12/12/2022,01/04/2020,31/03/2021,9892711.0,5108470.0,15001181.0,0.0,0.0,0.0,210.0,1239.0,210.0,1236.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728003_2728003100_2020-2021_12_12_2022_12_00_00_AM_0.html.gz,भीमसौर,bhimsaur
RAJASTHAN,BANSWARA,GARHI,मेतवाला,10/02/2023,15/02/2023,16/02/2023,16/02/2023,01/04/2020,31/03/2021,10394077.0,2792711.9,13186788.9,10394077.0,2792711.9,13186788.9,211.0,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2728_2728003_2728003121_2020-2021_2_16_2023_12_00_00_AM_0.html.gz,मेतवाला,metwala
RAJASTHAN,BARMER,AADEL,नोखड़ा,10/03/2023,15/03/2023,16/03/2023,16/03/2023,01/04/2021,31/03/2022,22076474.0,14175671.16,36252145.16,0.0,0.0,0.0,353.0,1401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2717_2717019_2717006289_2021-2022_3_16_2023_12_00_00_AM_0.html.gz,नोखड़ा,nokhaṛā
RAJASTHAN,BARMER,Samdadi,बामसीन,29/08/2019,29/08/2019,29/08/2019,29/08/2019,01/10/2018,31/03/2019,2085536.0,1806468.4,3892004.4,0.0,0.0,0.0,49.0,332.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Between 50% and 75%,No,Yes,Yes,"Yes, Some Demand",No,27_2717_2717016_2717008346_2018-2019_8_29_2019_12_00_00_AM_0.html.gz,बामसीन,bamseen
RAJASTHAN,ALWAR,KISHANGARHBAS,मांचा,10/02/2023,15/02/2023,16/02/2023,16/02/2023,01/04/2020,31/03/2021,5168684.0,32700.0,5201384.0,5168684.0,32700.0,5201384.0,28.0,451.0,28.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,0.0,16000.0,Greater than 75%,Yes,Yes,Yes,"Yes, Some Demand",No,27_2706_2706004_2706004128_2020-2021_2_16_2023_12_00_00_AM_0.html.gz,मांचा,mancha
RAJASTHAN,AJMER,KEKRI,मेवदाकला,11/09/2023,16/09/2023,17/09/2023,17/09/2023,01/04/2022,31/03/2023,13254714.0,9078934.21,22333648.21,0.0,0.0,0.0,132.0,1221.0,132.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,0.0,0.0,14000.0,Greater than 75%,Yes,Yes,Yes,"No, people get work when they want it",No,27_2721_2721004_2721004112_2022-2023_9_17_2023_12_00_00_AM_0.html.gz,मेवदाकला,mevadakala
